receipt_id,receipt_date,receipt_time,store_id,product_id,quantity,unit_price,total_price,payment_type,cashier_id
10711,2019-04-25,07:59:45,1,37,1,12.01,12.01,Credit Card,7
10712,2019-04-22,10:48:27,4,74,5,14.31,71.55,Mobile Payment,1
10713,2019-04-04,18:54:49,1,43,4,7.07,28.28,Cash,9
10714,2019-04-07,06:15:56,2,11,4,8.19,32.76,Mobile Payment,1
10715,2019-04-26,10:20:26,2,21,1,4.05,4.05,Credit Card,7
10716,2019-04-19,09:09:55,3,70,2,5.26,10.52,Mobile Payment,7
10717,2019-04-12,21:33:36,3,4,5,11.81,59.05,Cash,8
10718,2019-04-13,18:54:50,1,37,4,5.92,23.68,Mobile Payment,2
10719,2019-04-13,20:58:00,1,17,2,6.25,12.5,Credit Card,3
10720,2019-04-30,06:49:44,3,59,5,6.31,31.55,Cash,6
10721,2019-04-06,05:14:43,1,37,5,4.64,23.2,Cash,7
10722,2019-04-22,09:05:49,2,66,4,9.74,38.96,Cash,8
10723,2019-04-27,03:43:26,4,12,2,6.51,13.02,Cash,4
10724,2019-04-04,08:04:57,3,87,3,8.33,24.99,Credit Card,9
10725,2019-04-26,15:02:22,3,44,1,5.59,5.59,Mobile Payment,7
10726,2019-04-03,19:08:54,3,61,3,6.28,18.84,Credit Card,3
10727,2019-04-06,19:48:03,1,9,3,2.04,6.12,Mobile Payment,10
10728,2019-04-01,23:31:41,3,14,5,2.26,11.3,Cash,3
10729,2019-04-25,22:10:40,4,8,5,2.19,10.95,Credit Card,4
10730,2019-04-29,16:02:58,1,12,5,2.94,14.7,Mobile Payment,9
10731,2019-04-12,02:20:49,4,31,3,11.65,34.95,Credit Card,6
10732,2019-04-29,12:21:39,2,99,1,10.03,10.03,Cash,2
10733,2019-04-01,06:22:59,5,53,2,8.37,16.74,Credit Card,7
10734,2019-04-14,03:42:46,4,54,1,3.64,3.64,Credit Card,7
10735,2019-04-03,01:59:41,5,5,1,8.96,8.96,Cash,1
10736,2019-04-14,12:43:42,2,100,1,11.33,11.33,Credit Card,1
10737,2019-04-28,05:43:33,1,15,2,2.9,5.8,Mobile Payment,2
10738,2019-04-07,12:13:49,3,13,5,9.5,47.5,Cash,7
10739,2019-04-19,03:12:10,2,58,5,3.85,19.25,Mobile Payment,1
10740,2019-04-09,00:51:19,1,79,5,6.74,33.7,Mobile Payment,9
10741,2019-04-10,20:26:43,5,85,4,7.71,30.84,Mobile Payment,10
10742,2019-04-21,15:02:11,3,60,2,7.55,15.1,Cash,9
10743,2019-04-15,05:51:10,5,47,2,7.77,15.54,Cash,8
10744,2019-04-02,01:47:19,3,49,3,8.75,26.25,Credit Card,9
10745,2019-04-09,11:58:41,3,76,5,5.51,27.55,Credit Card,3
10746,2019-04-11,21:15:48,1,25,4,6.32,25.28,Credit Card,4
10747,2019-04-18,08:21:28,2,6,4,7.11,28.44,Mobile Payment,8
10748,2019-04-10,22:57:30,2,4,4,4.73,18.92,Cash,7
10749,2019-04-06,05:58:14,1,72,4,12.41,49.64,Credit Card,9
10750,2019-04-23,00:19:53,1,20,3,4.94,14.82,Cash,5
10751,2019-04-24,05:06:20,4,73,5,10.89,54.45,Credit Card,1
10752,2019-04-05,19:07:54,2,88,4,6.53,26.12,Cash,6
10753,2019-04-21,10:16:38,2,40,3,9.76,29.28,Cash,9
10754,2019-04-28,23:14:49,2,30,1,13.01,13.01,Mobile Payment,1
10755,2019-04-25,14:03:54,1,35,4,7.45,29.8,Mobile Payment,5
10756,2019-04-16,16:34:23,5,62,5,10.03,50.15,Credit Card,1
10757,2019-04-23,13:26:57,2,43,5,13.91,69.55,Mobile Payment,8
10758,2019-04-10,12:31:49,2,74,3,11.23,33.69,Mobile Payment,7
10759,2019-04-02,17:42:43,2,49,5,4.07,20.35,Credit Card,8
10760,2019-04-05,02:59:38,3,54,4,7.93,31.72,Mobile Payment,3
10761,2019-04-12,05:18:17,5,86,5,13.08,65.4,Cash,9
10762,2019-04-20,04:51:54,5,24,1,5.55,5.55,Cash,9
10763,2019-04-12,19:34:36,4,82,3,10.99,32.97,Mobile Payment,2
10764,2019-04-24,19:28:07,2,85,5,11.56,57.8,Cash,3
10765,2019-04-09,09:08:04,2,58,3,8.55,25.65,Credit Card,8
10766,2019-04-30,01:07:37,5,34,2,14.05,28.1,Credit Card,6
10767,2019-04-09,23:28:08,3,95,2,13.16,26.32,Mobile Payment,10
10768,2019-04-04,06:20:15,2,83,2,6.24,12.48,Mobile Payment,10
10769,2019-04-07,20:16:16,2,61,4,11.58,46.32,Mobile Payment,1
10770,2019-04-03,09:21:35,2,27,2,14.0,28.0,Mobile Payment,10
10771,2019-04-24,19:12:12,1,27,1,2.75,2.75,Credit Card,2
10772,2019-04-05,02:18:18,2,80,2,3.85,7.7,Mobile Payment,4
10773,2019-04-06,13:02:37,5,15,5,8.57,42.85,Mobile Payment,9
10774,2019-04-09,15:07:41,5,58,5,11.21,56.05,Mobile Payment,10
10775,2019-04-14,13:55:45,2,68,1,3.46,3.46,Cash,7
10776,2019-04-03,00:29:37,4,20,5,14.23,71.15,Mobile Payment,9
10777,2019-04-09,15:57:33,4,3,2,3.46,6.92,Credit Card,4
10778,2019-04-27,03:35:37,4,30,4,10.48,41.92,Mobile Payment,8
10779,2019-04-03,14:47:53,5,80,4,2.7,10.8,Cash,2
10780,2019-04-27,18:50:23,1,74,2,14.38,28.76,Cash,9
10781,2019-04-09,07:11:50,2,8,5,5.55,27.75,Credit Card,8
10782,2019-04-17,00:34:09,2,40,3,7.84,23.52,Cash,9
10783,2019-04-07,23:44:15,2,82,1,8.44,8.44,Mobile Payment,4
10784,2019-04-16,14:18:46,3,54,4,15.0,60.0,Mobile Payment,1
10785,2019-04-18,20:28:23,5,42,3,5.96,17.88,Credit Card,4
10786,2019-04-25,23:17:31,2,92,4,14.38,57.52,Mobile Payment,5
10787,2019-04-20,06:00:45,3,93,5,14.13,70.65,Mobile Payment,2
10788,2019-04-08,13:53:14,4,23,3,2.88,8.64,Credit Card,4
10789,2019-04-23,01:36:44,1,72,5,13.43,67.15,Cash,8
10790,2019-04-03,09:11:12,4,34,3,10.4,31.2,Mobile Payment,1
10791,2019-04-17,13:21:44,5,14,4,8.5,34.0,Cash,6
10792,2019-04-28,07:37:16,4,13,2,2.08,4.16,Credit Card,3
10793,2019-04-26,15:35:46,2,78,5,4.51,22.55,Cash,7
10794,2019-04-08,13:47:07,3,28,4,7.91,31.64,Mobile Payment,7
10795,2019-04-26,04:16:40,1,92,3,2.2,6.6,Cash,3
10796,2019-04-03,05:26:25,3,15,1,2.2,2.2,Mobile Payment,5
10797,2019-04-06,07:05:49,4,17,4,12.13,48.52,Cash,4
10798,2019-04-10,14:39:07,1,7,4,13.27,53.08,Mobile Payment,6
10799,2019-04-18,12:42:54,4,32,5,10.45,52.25,Mobile Payment,5
10800,2019-04-08,07:52:08,4,64,2,12.23,24.46,Credit Card,9
10801,2019-04-01,19:39:59,1,33,2,9.17,18.34,Credit Card,4
10802,2019-04-12,12:38:17,3,71,3,2.55,7.65,Mobile Payment,4
10803,2019-04-25,20:02:44,3,94,4,12.45,49.8,Credit Card,8
10804,2019-04-21,08:34:34,2,6,5,10.24,51.2,Credit Card,2
10805,2019-04-24,21:47:28,5,36,4,2.35,9.4,Cash,8
10806,2019-04-03,18:08:46,1,21,2,14.61,29.22,Cash,1
10807,2019-04-10,07:20:14,5,98,5,3.82,19.1,Credit Card,9
10808,2019-04-14,17:36:44,4,64,1,4.36,4.36,Mobile Payment,3
10809,2019-04-02,21:27:48,4,25,4,13.16,52.64,Credit Card,2
10810,2019-04-18,12:04:00,2,100,5,7.86,39.3,Cash,3
10811,2019-04-22,11:42:00,5,92,4,12.56,50.24,Mobile Payment,6
10812,2019-04-26,13:53:29,4,1,2,2.03,4.06,Mobile Payment,8
10813,2019-04-03,12:52:10,2,96,2,6.09,12.18,Mobile Payment,10
10814,2019-04-15,21:26:18,3,29,1,3.6,3.6,Mobile Payment,6
10815,2019-04-05,10:28:09,2,62,4,14.19,56.76,Credit Card,8
10816,2019-04-29,17:34:43,4,8,4,8.78,35.12,Mobile Payment,7
10817,2019-04-18,07:52:20,2,12,2,3.37,6.74,Credit Card,9
10818,2019-04-07,07:27:16,1,18,2,3.08,6.16,Mobile Payment,5
10819,2019-04-08,01:23:23,1,3,2,8.83,17.66,Credit Card,2
10820,2019-04-07,00:14:52,3,7,2,7.43,14.86,Mobile Payment,1
10821,2019-04-13,02:53:15,3,53,5,11.41,57.05,Mobile Payment,5
10822,2019-04-24,23:23:41,3,75,4,5.98,23.92,Credit Card,8
10823,2019-04-01,21:28:36,4,83,5,12.19,60.95,Credit Card,10
10824,2019-04-07,16:45:52,1,64,5,14.63,73.15,Cash,8
10825,2019-04-28,14:20:11,5,77,5,7.28,36.4,Mobile Payment,3
10826,2019-04-05,21:44:55,2,94,1,2.45,2.45,Cash,4
10827,2019-04-26,21:12:43,1,31,3,6.08,18.24,Mobile Payment,1
10828,2019-04-01,20:39:28,1,22,5,6.81,34.05,Mobile Payment,2
10829,2019-04-18,06:04:41,4,28,1,10.93,10.93,Cash,5
10830,2019-04-08,16:50:51,4,65,1,14.34,14.34,Mobile Payment,5
10831,2019-04-23,16:48:16,3,51,1,6.57,6.57,Mobile Payment,3
10832,2019-04-25,05:31:45,4,31,3,11.33,33.99,Mobile Payment,1
10833,2019-04-18,11:21:24,4,14,3,11.53,34.59,Credit Card,6
10834,2019-04-22,08:52:10,4,1,2,10.78,21.56,Credit Card,7
10835,2019-04-14,22:58:26,5,90,1,14.64,14.64,Mobile Payment,1
10836,2019-04-19,05:10:39,4,86,4,10.98,43.92,Mobile Payment,3
10837,2019-04-01,02:33:28,4,60,4,2.78,11.12,Credit Card,1
10838,2019-04-04,23:07:18,4,89,3,3.68,11.04,Mobile Payment,5
10839,2019-04-21,13:26:39,4,15,5,8.46,42.3,Cash,9
10840,2019-04-29,20:59:00,3,75,2,12.8,25.6,Mobile Payment,9
10841,2019-04-19,16:40:26,4,85,5,10.09,50.45,Mobile Payment,10
10842,2019-04-05,05:35:01,2,92,1,6.69,6.69,Credit Card,4
10843,2019-04-12,12:58:28,3,78,4,3.38,13.52,Mobile Payment,10
10844,2019-04-14,22:30:08,2,99,1,10.51,10.51,Credit Card,3
10845,2019-04-16,01:21:53,4,98,1,12.86,12.86,Cash,10
10846,2019-04-21,03:52:46,5,70,4,13.03,52.12,Mobile Payment,5
10847,2019-04-07,23:55:27,2,60,1,13.12,13.12,Cash,5
10848,2019-04-02,21:40:13,5,38,1,10.78,10.78,Mobile Payment,7
10849,2019-04-28,07:32:55,5,79,3,11.24,33.72,Cash,10
10850,2019-04-04,02:15:55,4,11,1,13.69,13.69,Cash,5
10851,2019-04-20,07:33:56,3,62,4,10.94,43.76,Mobile Payment,9
10852,2019-04-01,21:36:09,3,72,4,12.77,51.08,Cash,6
10853,2019-04-14,13:57:29,3,39,5,7.62,38.1,Cash,3
10854,2019-04-24,19:58:34,5,52,5,5.52,27.6,Cash,5
10855,2019-04-07,18:17:58,4,58,4,7.18,28.72,Credit Card,2
10856,2019-04-20,04:26:38,2,8,4,14.67,58.68,Mobile Payment,5
10857,2019-04-29,07:44:54,2,27,5,7.09,35.45,Cash,5
10858,2019-04-15,06:52:53,2,15,5,4.42,22.1,Cash,7
10859,2019-04-15,14:40:05,4,21,4,10.48,41.92,Credit Card,6
10860,2019-04-19,13:01:41,5,30,3,9.5,28.5,Cash,7
10861,2019-04-08,01:28:52,5,66,3,11.6,34.8,Mobile Payment,5
10862,2019-04-17,07:53:19,3,61,4,6.39,25.56,Credit Card,1
10863,2019-04-14,18:02:22,5,59,2,11.84,23.68,Cash,8
10864,2019-04-07,07:08:52,4,16,1,9.96,9.96,Cash,9
10865,2019-04-06,20:02:49,2,16,2,14.92,29.84,Cash,6
10866,2019-04-17,05:22:05,5,42,5,5.57,27.85,Cash,2
10867,2019-04-27,14:38:57,4,39,2,10.18,20.36,Credit Card,4
10868,2019-04-03,05:49:52,2,82,3,11.59,34.77,Mobile Payment,1
10869,2019-04-25,18:32:28,1,99,1,4.2,4.2,Cash,5
10870,2019-04-09,23:44:22,4,48,4,2.88,11.52,Mobile Payment,6
10871,2019-04-05,03:50:27,3,84,4,6.86,27.44,Mobile Payment,4
10872,2019-04-29,19:54:07,1,42,4,9.34,37.36,Mobile Payment,3
10873,2019-04-12,13:00:36,3,23,2,9.94,19.88,Mobile Payment,2
10874,2019-04-14,04:33:22,5,82,1,9.78,9.78,Credit Card,8
10875,2019-04-26,06:09:59,1,87,5,13.43,67.15,Cash,4
10876,2019-04-03,19:01:02,2,47,3,6.67,20.01,Credit Card,1
10877,2019-04-07,05:54:10,4,19,3,6.36,19.08,Credit Card,4
10878,2019-04-08,05:40:01,4,81,2,8.94,17.88,Credit Card,4
10879,2019-04-03,12:53:44,2,86,2,3.12,6.24,Cash,8
10880,2019-04-30,15:19:01,2,47,1,11.34,11.34,Credit Card,7
10881,2019-04-05,01:36:54,3,3,1,11.96,11.96,Mobile Payment,5
10882,2019-04-15,22:20:56,4,16,4,14.34,57.36,Mobile Payment,8
10883,2019-04-08,05:33:37,1,15,1,13.71,13.71,Credit Card,9
10884,2019-04-29,01:13:13,1,12,5,8.62,43.1,Cash,9
10885,2019-04-28,08:34:06,4,4,3,4.65,13.95,Credit Card,6
10886,2019-04-27,18:49:03,1,9,3,3.06,9.18,Mobile Payment,4
10887,2019-04-25,22:53:36,3,56,3,11.64,34.92,Mobile Payment,9
10888,2019-04-03,18:25:34,3,2,5,3.75,18.75,Cash,4
10889,2019-04-08,01:36:54,5,68,3,13.94,41.82,Mobile Payment,6
10890,2019-04-30,05:10:28,1,45,4,5.29,21.16,Credit Card,3
10891,2019-04-08,01:41:43,1,37,2,5.47,10.94,Mobile Payment,7
10892,2019-04-18,17:43:09,5,19,5,10.57,52.85,Cash,9
10893,2019-04-10,13:25:03,4,42,2,4.74,9.48,Cash,6
10894,2019-04-23,17:50:21,1,68,1,2.05,2.05,Credit Card,5
10895,2019-04-12,18:11:02,3,48,3,12.26,36.78,Cash,8
10896,2019-04-29,06:54:34,4,4,1,13.15,13.15,Cash,3
10897,2019-04-06,04:45:05,2,69,2,14.04,28.08,Mobile Payment,2
10898,2019-04-07,23:37:51,3,60,5,2.16,10.8,Mobile Payment,9
10899,2019-04-17,07:13:42,1,34,4,7.02,28.08,Cash,5
10900,2019-04-01,22:34:34,4,10,2,3.12,6.24,Credit Card,3
10901,2019-04-18,23:08:19,5,88,4,13.04,52.16,Cash,5
10902,2019-04-06,02:46:01,3,58,1,12.37,12.37,Mobile Payment,4
10903,2019-04-13,21:10:55,1,76,3,13.48,40.44,Credit Card,8
10904,2019-04-12,17:30:10,3,53,2,9.66,19.32,Cash,4
10905,2019-04-26,02:33:40,1,45,4,12.77,51.08,Mobile Payment,4
10906,2019-04-25,19:51:59,5,5,5,7.45,37.25,Mobile Payment,6
10907,2019-04-28,22:37:38,1,55,2,3.2,6.4,Credit Card,9
10908,2019-04-07,05:32:54,4,31,4,11.76,47.04,Credit Card,10
10909,2019-04-14,15:49:24,3,54,1,2.57,2.57,Mobile Payment,9
10910,2019-04-18,11:47:29,2,98,2,2.26,4.52,Credit Card,2
10911,2019-04-06,03:10:22,5,43,4,2.3,9.2,Credit Card,3
10912,2019-04-02,17:14:29,5,4,5,14.52,72.6,Mobile Payment,7
10913,2019-04-05,19:35:00,4,44,4,9.42,37.68,Credit Card,5
10914,2019-04-15,02:59:11,2,31,1,12.02,12.02,Cash,8
10915,2019-04-20,23:03:36,3,77,1,5.68,5.68,Cash,8
10916,2019-04-19,05:25:15,3,30,5,9.86,49.3,Cash,1
10917,2019-04-22,00:11:56,5,90,3,14.94,44.82,Mobile Payment,2
10918,2019-04-25,18:27:55,4,25,3,13.88,41.64,Credit Card,3
10919,2019-04-30,04:56:19,5,7,5,6.34,31.7,Mobile Payment,8
10920,2019-04-16,23:45:20,4,34,5,2.86,14.3,Credit Card,2
10921,2019-04-27,12:01:34,5,27,4,12.67,50.68,Credit Card,7
10922,2019-04-24,16:27:12,4,31,3,11.41,34.23,Cash,3
10923,2019-04-07,04:57:40,4,11,2,8.15,16.3,Mobile Payment,7
10924,2019-04-22,07:20:24,5,16,1,14.22,14.22,Credit Card,8
10925,2019-04-06,06:33:06,3,13,2,10.6,21.2,Mobile Payment,3
10926,2019-04-14,06:24:12,4,64,4,9.92,39.68,Cash,1
10927,2019-04-10,18:03:58,1,31,2,10.62,21.24,Mobile Payment,8
10928,2019-04-17,15:00:10,2,83,2,4.4,8.8,Credit Card,4
10929,2019-04-11,07:25:48,2,11,1,3.01,3.01,Mobile Payment,8
10930,2019-04-14,20:28:38,1,75,3,15.0,45.0,Mobile Payment,7
10931,2019-04-09,15:49:56,1,31,4,11.24,44.96,Cash,3
10932,2019-04-11,05:04:57,5,17,2,12.52,25.04,Mobile Payment,5
10933,2019-04-10,06:17:20,3,75,1,5.2,5.2,Mobile Payment,6
10934,2019-04-14,04:17:35,5,66,2,5.71,11.42,Credit Card,3
10935,2019-04-23,12:17:58,2,11,4,10.09,40.36,Mobile Payment,8
10936,2019-04-04,14:21:32,3,92,1,5.56,5.56,Cash,10
10937,2019-04-06,22:49:41,5,75,5,5.11,25.55,Cash,2
10938,2019-04-05,02:07:32,4,3,1,2.57,2.57,Cash,6
10939,2019-04-24,19:08:19,4,30,5,13.73,68.65,Credit Card,10
10940,2019-04-07,05:36:12,1,16,4,8.73,34.92,Mobile Payment,4
10941,2019-04-26,06:21:09,4,38,1,3.26,3.26,Cash,3
10942,2019-04-17,17:57:33,2,37,5,6.83,34.15,Cash,9
10943,2019-04-12,23:12:43,5,84,5,5.13,25.65,Mobile Payment,7
10944,2019-04-17,01:44:15,1,79,2,9.19,18.38,Credit Card,8
10945,2019-04-14,14:54:16,2,8,5,8.91,44.55,Credit Card,8
10946,2019-04-26,05:49:07,5,78,1,3.68,3.68,Credit Card,8
10947,2019-04-05,11:22:09,3,20,3,2.14,6.42,Cash,6
10948,2019-04-04,00:02:25,5,90,3,8.21,24.63,Mobile Payment,7
10949,2019-04-16,04:20:57,2,71,1,14.91,14.91,Credit Card,4
10950,2019-04-28,01:10:56,3,16,3,12.83,38.49,Mobile Payment,9
10951,2019-04-19,21:11:45,1,83,5,8.35,41.75,Credit Card,2
10952,2019-04-01,10:59:23,4,16,1,7.96,7.96,Cash,1
10953,2019-04-17,05:42:23,2,94,1,14.63,14.63,Cash,9
10954,2019-04-18,15:20:28,1,74,2,6.54,13.08,Cash,1
10955,2019-04-16,08:08:18,5,54,4,10.55,42.2,Cash,8
10956,2019-04-22,11:16:04,5,7,3,3.92,11.76,Credit Card,5
10957,2019-04-04,09:41:19,2,23,2,13.97,27.94,Cash,1
10958,2019-04-03,18:06:37,4,67,5,9.44,47.2,Credit Card,1
10959,2019-04-04,06:04:09,3,88,2,10.36,20.72,Credit Card,5
10960,2019-04-19,14:58:12,1,81,2,4.08,8.16,Credit Card,3
10961,2019-04-19,02:36:37,5,75,3,2.43,7.29,Mobile Payment,6
10962,2019-04-24,14:23:25,2,30,4,12.86,51.44,Credit Card,10
10963,2019-04-18,15:42:05,5,36,3,9.64,28.92,Cash,10
10964,2019-04-02,16:43:30,4,36,4,8.8,35.2,Mobile Payment,1
10965,2019-04-16,05:17:20,1,34,4,13.85,55.4,Cash,9
10966,2019-04-09,11:49:31,1,91,4,10.69,42.76,Mobile Payment,7
10967,2019-04-30,23:15:32,1,62,2,9.02,18.04,Credit Card,3
10968,2019-04-01,00:50:11,1,52,2,14.29,28.58,Cash,9
10969,2019-04-03,04:18:13,3,83,2,8.83,17.66,Credit Card,5
10970,2019-04-24,04:30:50,5,3,2,12.77,25.54,Cash,7
10971,2019-04-24,06:25:02,5,35,2,12.06,24.12,Cash,3
10972,2019-04-29,05:10:51,1,87,5,13.0,65.0,Cash,6
10973,2019-04-12,03:38:28,4,66,5,12.25,61.25,Cash,4
10974,2019-04-30,22:18:44,3,81,2,13.15,26.3,Mobile Payment,9
10975,2019-04-02,19:56:49,3,40,2,6.62,13.24,Cash,9
10976,2019-04-23,10:50:00,1,1,4,4.84,19.36,Mobile Payment,6
10977,2019-04-13,11:47:51,2,59,5,5.1,25.5,Cash,4
10978,2019-04-08,04:40:08,4,92,2,8.0,16.0,Mobile Payment,8
10979,2019-04-03,09:21:57,2,32,5,5.35,26.75,Credit Card,6
10980,2019-04-12,23:34:00,4,3,1,2.95,2.95,Credit Card,3
10981,2019-04-16,19:19:55,1,66,4,12.35,49.4,Mobile Payment,3
10982,2019-04-19,20:25:42,1,27,5,8.6,43.0,Credit Card,8
10983,2019-04-13,13:00:27,2,32,5,2.5,12.5,Credit Card,1
10984,2019-04-18,09:49:27,2,16,4,6.33,25.32,Credit Card,8
10985,2019-04-29,19:29:41,5,12,3,2.82,8.46,Cash,2
10986,2019-04-08,02:30:38,5,83,3,10.84,32.52,Mobile Payment,6
10987,2019-04-01,16:56:49,1,11,1,11.23,11.23,Mobile Payment,2
10988,2019-04-21,00:21:41,3,9,1,3.65,3.65,Cash,8
10989,2019-04-22,11:55:24,3,96,1,2.96,2.96,Credit Card,6
10990,2019-04-03,16:57:59,1,30,2,2.12,4.24,Mobile Payment,2
10991,2019-04-28,12:19:45,5,74,3,2.18,6.54,Cash,1
10992,2019-04-25,19:35:46,5,86,1,8.86,8.86,Credit Card,10
10993,2019-04-06,08:04:57,4,41,4,13.56,54.24,Credit Card,3
10994,2019-04-02,08:23:23,1,91,1,4.63,4.63,Credit Card,1
10995,2019-04-19,15:58:36,1,26,4,7.17,28.68,Credit Card,4
10996,2019-04-20,04:00:00,3,53,1,2.46,2.46,Cash,10
10997,2019-04-30,23:10:09,2,68,5,8.0,40.0,Cash,7
10998,2019-04-26,08:32:42,5,60,3,11.08,33.24,Credit Card,7
10999,2019-04-20,03:33:13,5,35,4,5.16,20.64,Credit Card,6
11000,2019-04-22,19:48:12,5,2,1,3.86,3.86,Mobile Payment,7
11001,2019-04-21,17:44:33,5,29,3,5.54,16.62,Mobile Payment,4
11002,2019-04-30,19:02:29,5,49,2,3.2,6.4,Mobile Payment,9
11003,2019-04-19,04:59:51,1,64,4,11.8,47.2,Mobile Payment,7
11004,2019-04-20,15:01:56,3,99,3,13.3,39.9,Credit Card,6
11005,2019-04-19,22:23:34,4,38,3,2.03,6.09,Mobile Payment,2
11006,2019-04-16,13:55:41,5,1,1,4.85,4.85,Cash,4
11007,2019-04-20,07:52:07,1,7,1,2.26,2.26,Credit Card,2
11008,2019-04-15,23:59:43,4,26,1,2.41,2.41,Credit Card,9
11009,2019-04-23,09:50:59,1,87,3,4.29,12.87,Cash,1
11010,2019-04-28,17:26:42,1,47,3,6.77,20.31,Credit Card,6
11011,2019-04-15,00:22:14,3,67,1,7.58,7.58,Credit Card,2
11012,2019-04-22,06:57:47,2,30,3,5.95,17.85,Mobile Payment,2
11013,2019-04-16,21:13:29,3,2,1,3.13,3.13,Credit Card,1
11014,2019-04-24,00:14:44,5,55,3,3.09,9.27,Cash,2
11015,2019-04-29,01:26:08,1,75,5,12.83,64.15,Credit Card,1
11016,2019-04-08,08:10:51,1,81,5,3.29,16.45,Credit Card,8
11017,2019-04-15,15:41:26,3,88,1,9.98,9.98,Cash,4
11018,2019-04-21,22:14:12,2,65,4,3.75,15.0,Mobile Payment,2
11019,2019-04-30,16:50:08,1,65,2,13.49,26.98,Cash,4
11020,2019-04-16,04:51:17,5,3,5,10.39,51.95,Cash,3
11021,2019-04-18,07:07:11,1,61,2,7.48,14.96,Cash,4
11022,2019-04-06,02:29:13,3,83,2,4.26,8.52,Mobile Payment,6
11023,2019-04-26,08:17:54,5,95,5,10.79,53.95,Cash,3
11024,2019-04-04,21:02:09,2,94,2,3.02,6.04,Credit Card,1
11025,2019-04-27,11:51:05,1,38,3,9.03,27.09,Cash,9
11026,2019-04-13,20:21:16,3,91,3,7.14,21.42,Credit Card,5
11027,2019-04-27,00:07:58,3,92,3,10.86,32.58,Credit Card,9
11028,2019-04-29,10:13:23,3,24,3,10.9,32.7,Credit Card,7
11029,2019-04-29,01:06:05,5,6,5,11.31,56.55,Mobile Payment,8
11030,2019-04-02,09:15:52,5,21,1,13.61,13.61,Cash,1
11031,2019-04-17,01:24:27,2,57,1,9.4,9.4,Mobile Payment,7
11032,2019-04-30,14:09:58,3,39,2,7.37,14.74,Cash,10
11033,2019-04-18,07:52:26,3,35,3,5.64,16.92,Mobile Payment,3
11034,2019-04-14,16:29:53,1,11,4,4.14,16.56,Mobile Payment,1
11035,2019-04-29,16:36:35,1,99,1,2.56,2.56,Mobile Payment,10
11036,2019-04-06,11:39:04,3,52,4,5.52,22.08,Cash,5
11037,2019-04-27,21:51:29,4,95,3,4.98,14.94,Cash,1
11038,2019-04-08,09:46:06,3,75,2,12.06,24.12,Cash,8
11039,2019-04-17,00:32:14,5,11,1,4.52,4.52,Mobile Payment,6
11040,2019-04-04,13:44:22,1,68,3,10.53,31.59,Mobile Payment,7
11041,2019-04-08,01:40:23,2,51,1,12.54,12.54,Mobile Payment,4
11042,2019-04-02,14:30:51,5,53,4,10.65,42.6,Cash,8
11043,2019-04-25,04:57:25,3,68,4,10.18,40.72,Credit Card,6
11044,2019-04-23,08:11:05,1,41,3,6.93,20.79,Credit Card,9
11045,2019-04-13,11:30:02,5,2,1,6.66,6.66,Cash,3
11046,2019-04-25,09:25:27,4,36,2,14.18,28.36,Mobile Payment,5
11047,2019-04-21,11:24:52,4,7,5,7.99,39.95,Credit Card,7
11048,2019-04-03,19:59:01,3,10,1,11.19,11.19,Mobile Payment,2
11049,2019-04-30,06:52:21,5,19,5,9.06,45.3,Mobile Payment,9
11050,2019-04-27,09:26:25,4,30,4,7.51,30.04,Cash,1
11051,2019-04-04,12:08:09,1,51,3,7.11,21.33,Credit Card,3
11052,2019-04-25,06:38:43,3,79,5,7.0,35.0,Mobile Payment,2
11053,2019-04-14,18:17:02,1,51,3,9.49,28.47,Credit Card,5
11054,2019-04-29,16:45:13,5,39,2,10.35,20.7,Cash,4
11055,2019-04-23,03:42:28,1,40,4,6.3,25.2,Mobile Payment,3
11056,2019-04-08,05:20:28,3,9,3,7.71,23.13,Credit Card,7
11057,2019-04-22,09:39:30,3,33,3,6.21,18.63,Mobile Payment,2
11058,2019-04-08,11:22:23,4,37,5,12.72,63.6,Cash,4
11059,2019-04-09,23:57:00,3,25,1,8.08,8.08,Cash,3
11060,2019-04-05,02:14:41,3,19,1,14.03,14.03,Cash,2
11061,2019-04-20,22:32:37,5,41,1,4.34,4.34,Mobile Payment,2
11062,2019-04-28,19:56:16,5,92,2,2.56,5.12,Credit Card,3
11063,2019-04-30,04:25:00,2,84,2,10.01,20.02,Credit Card,6
11064,2019-04-27,00:27:41,1,10,4,2.76,11.04,Cash,5
11065,2019-04-23,02:27:06,3,31,1,12.14,12.14,Credit Card,8
11066,2019-04-10,02:14:28,5,51,3,11.79,35.37,Mobile Payment,10
11067,2019-04-01,10:55:50,3,76,1,7.33,7.33,Cash,5
11068,2019-04-06,23:00:06,2,57,1,14.75,14.75,Mobile Payment,6
11069,2019-04-27,03:19:41,2,61,5,7.6,38.0,Mobile Payment,9
11070,2019-04-04,17:11:43,4,75,2,11.34,22.68,Cash,7
11071,2019-04-22,19:58:55,5,57,3,12.8,38.4,Cash,1
11072,2019-04-07,11:49:49,4,85,3,2.71,8.13,Cash,2
11073,2019-04-02,22:02:28,4,14,3,2.23,6.69,Credit Card,5
11074,2019-04-16,16:47:34,4,56,1,13.24,13.24,Credit Card,3
11075,2019-04-20,03:28:26,3,90,1,14.23,14.23,Mobile Payment,4
11076,2019-04-23,19:36:37,3,41,5,4.78,23.9,Mobile Payment,5
